NO;BSC;SITE_NAME;CELL_NAME;CELLID;ADDRESS;REGION;TYPE;SITE_ID;DEPARTEMENT;COMMUNE;LONGITUDE;LATITUDE;Azimuth
3312;Dakar_RNC;W-KLK050;W-KLK050-4;608030300450504;Sibassor, Kaolack;Kaolack;WCDMA;5050;Kaolack;Dya;-16,1586224;14,1863489;5
3313;Dakar_RNC;W-KLK050;W-KLK050-5;608030300450505;Sibassor, Kaolack;Kaolack;WCDMA;5050;Kaolack;Dya;-16,1586224;14,1863489;135
3314;Dakar_RNC;W-KLK050;W-KLK050-6;608030300450506;Sibassor, Kaolack;Kaolack;WCDMA;5050;Kaolack;Dya;-16,1586224;14,1863489;295
3315;Kaolock_BSC;K-KLK052;K-KLK052_1;608030040241521;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;15
3316;Kaolock_BSC;K-KLK052;K-KLK052_2;608030040241522;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;120
3317;Kaolock_BSC;K-KLK052;K-KLK052_3;608030040241523;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;240
3318;Kaolock_BSC;K-KLK052;K-KLK052_4;608030040241524;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;15
3319;Kaolock_BSC;K-KLK052;K-KLK052_5;608030040241525;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;120
3320;Kaolock_BSC;K-KLK052;K-KLK052_6;608030040241526;DAROU TENEFOUL;Fatick;GSM;4152;Fatick;Ndiob;-16,16767;14,55037;240
3321;Matam_BSC;M-MT001;M-MT001_1;608030050151011;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;0
3322;Matam_BSC;M-MT001;M-MT001_2;608030050151012;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;145
3323;Matam_BSC;M-MT001;M-MT001_3;608030050151013;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;280
3324;Matam_BSC;M-MT001;M-MT001_4;608030050151014;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;0
3325;Matam_BSC;M-MT001;M-MT001_5;608030050151015;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;145
3326;Matam_BSC;M-MT001;M-MT001_6;608030050151016;Ourossogui;Matam;GSM;5101;Matam;Ogo;-13,3183;15,59892;280
3327;Dakar_RNC;W-MT001;W-MT001-1;608030300908011;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;0
3328;Dakar_RNC;W-MT001;W-MT001-2;608030300908012;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;145
3329;Dakar_RNC;W-MT001;W-MT001-3;608030300908013;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;280
3330;Dakar_RNC;W-MT001;W-MT001-4;608030300908014;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;0
3331;Dakar_RNC;W-MT001;W-MT001-5;608030300908015;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;145
3332;Dakar_RNC;W-MT001;W-MT001-6;608030300908016;Ourossogui;Matam;WCDMA;0801;Matam;Ogo;-13,3183;15,59892;280
3333;Matam_BSC;M-MT002;M-MT002_1;608030050151021;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;0
3334;Matam_BSC;M-MT002;M-MT002_2;608030050151022;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;150
3335;Matam_BSC;M-MT002;M-MT002_3;608030050151023;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;240
3336;Matam_BSC;M-MT002;M-MT002_4;608030050151024;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;0
3337;Matam_BSC;M-MT002;M-MT002_5;608030050151025;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;150
3338;Matam_BSC;M-MT002;M-MT002_6;608030050151026;Matam;Matam;GSM;5102;Matam;Ogo;-13,25936;15,66189;240
3339;Dakar_RNC;W-MT002;W-MT002-1;608030300908021;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;0
3340;Dakar_RNC;W-MT002;W-MT002-2;608030300908022;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;150
3341;Dakar_RNC;W-MT002;W-MT002-3;608030300908023;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;240
3342;Dakar_RNC;W-MT002;W-MT002-4;608030300908024;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;0
3343;Dakar_RNC;W-MT002;W-MT002-5;608030300908025;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;150
3344;Dakar_RNC;W-MT002;W-MT002-6;608030300908026;Matam;Matam;WCDMA;0802;Matam;Ogo;-13,25936;15,66189;240
3345;Matam_BSC;M-MT003;M-MT003_1;608030050151031;Niomandou;Saint-Louis;GSM;5103;Podor;Dodel;-14,4451;16,4933;135
3346;Matam_BSC;M-MT003;M-MT003_2;608030050151032;Niomandou;Saint-Louis;GSM;5103;Podor;Dodel;-14,4451;16,4933;272
3347;Matam_BSC;M-MT004;M-MT004_1;608030050151041;Mbemba;Saint-Louis;GSM;5104;Podor;Dounga Lao;-14,29985;16,37876;120
3348;Matam_BSC;M-MT004;M-MT004_2;608030050151042;Mbemba;Saint-Louis;GSM;5104;Podor;Dounga Lao;-14,29985;16,37876;310
3349;Matam_BSC;M-MT004;M-MT004_5;608030050151045;Mbemba;Saint-Louis;GSM;5104;Podor;Dounga Lao;-14,29985;16,37876;310
3350;Matam_BSC;M-MT005;M-MT005_1;608030050151051;Madina Ndiathbe;Saint-Louis;GSM;5105;Podor;Medina Ndiathbe;-14,15762;16,274;120
3351;Matam_BSC;M-MT005;M-MT005_2;608030050151052;Madina Ndiathbe;Saint-Louis;GSM;5105;Podor;Medina Ndiathbe;-14,15762;16,274;310
3352;Matam_BSC;M-MT006;M-MT006_1;608030050151061;Mbounba Diery;Saint-Louis;GSM;5106;Podor;Mery;-14,0238;16,18668;120
3353;Matam_BSC;M-MT006;M-MT006_2;608030050151062;Mbounba Diery;Saint-Louis;GSM;5106;Podor;Mery;-14,0238;16,18668;315
3354;Matam_BSC;M-MT006;M-MT006_4;608030050151064;Mbounba Diery;Saint-Louis;GSM;5106;Podor;Mery;-14,0238;16,18668;120
3355;Matam_BSC;M-MT006;M-MT006_5;608030050151065;Mbounba Diery;Saint-Louis;GSM;5106;Podor;Mery;-14,0238;16,18668;315
3356;Matam_BSC;M-MT007;M-MT007_1;608030050151071;Ore Fonde;Matam;GSM;5107;Matam;Orefonde;-13,73088;16,04039;120
3357;Matam_BSC;M-MT007;M-MT007_2;608030050151072;Ore Fonde;Matam;GSM;5107;Matam;Orefonde;-13,73088;16,04039;273
3358;Matam_BSC;M-MT007;M-MT007_4;608030050151074;Ore Fonde;Matam;GSM;5107;Matam;Orefonde;-13,73088;16,04039;120
3359;Matam_BSC;M-MT007;M-MT007_5;608030050151075;Ore Fonde;Matam;GSM;5107;Matam;Orefonde;-13,73088;16,04039;273
3360;Matam_BSC;M-MT008;M-MT008_1;608030050151081;Bocki Diawe Poular;Matam;GSM;5108;Matam;Bokidiawe;-13,49787;15,89379;125
3361;Matam_BSC;M-MT008;M-MT008_2;608030050151082;Bocki Diawe Poular;Matam;GSM;5108;Matam;Bokidiawe;-13,49787;15,89379;270
3362;Matam_BSC;M-MT008;M-MT008_4;608030050151084;Bocki Diawe Poular;Matam;GSM;5108;Matam;Bokidiawe;-13,49787;15,89379;125
3363;Matam_BSC;M-MT008;M-MT008_5;608030050151085;Bocki Diawe Poular;Matam;GSM;5108;Matam;Bokidiawe;-13,49787;15,89379;270
3364;Matam_BSC;M-MT009;M-MT009_1;608030050151091;Bocki Saboudou;Matam;GSM;5109;Matam;Nabadji Civol;-13,42167;15,76804;140
3365;Matam_BSC;M-MT009;M-MT009_2;608030050151092;Bocki Saboudou;Matam;GSM;5109;Matam;Nabadji Civol;-13,42167;15,76804;340
3366;Matam_BSC;M-MT009;M-MT009_4;608030050151094;Bocki Saboudou;Matam;GSM;5109;Matam;Nabadji Civol;-13,42167;15,76804;140
3367;Matam_BSC;M-MT009;M-MT009_5;608030050151095;Bocki Saboudou;Matam;GSM;5109;Matam;Nabadji Civol;-13,42167;15,76804;340
3368;Matam_BSC;M-MT010;M-MT010_1;608030050151101;Denndoudi;Matam;GSM;5110;Matam;Ogo;-13,53079;15,39523;0
3369;Matam_BSC;M-MT010;M-MT010_2;608030050151102;Denndoudi;Matam;GSM;5110;Matam;Ogo;-13,53079;15,39523;120
3370;Matam_BSC;M-MT010;M-MT010_3;608030050151103;Denndoudi;Matam;GSM;5110;Matam;Ogo;-13,53079;15,39523;240
3371;Matam_BSC;M-MT011;M-MT011_1;608030050151111;Loumbol;Matam;GSM;5111;Ran‚rou Ferlo;Houdalaye;-13,7272;15,36372;60
3372;Matam_BSC;M-MT011;M-MT011_2;608030050151112;Loumbol;Matam;GSM;5111;Ran‚rou Ferlo;Houdalaye;-13,7272;15,36372;250
3373;Matam_BSC;M-MT012;M-MT012_1;608030050151121;Ranerou01;Matam;GSM;5112;Ran‚rou Ferlo;Houdalaye;-13,96048;15,29955;0
3374;Matam_BSC;M-MT012;M-MT012_2;608030050151122;Ranerou01;Matam;GSM;5112;Ran‚rou Ferlo;Houdalaye;-13,96048;15,29955;120
3375;Matam_BSC;M-MT012;M-MT012_3;608030050151123;Ranerou01;Matam;GSM;5112;Ran‚rou Ferlo;Houdalaye;-13,96048;15,29955;240
3376;Matam_BSC;M-MT012;M-MT012_4;608030050151124;Ranerou01;Matam;GSM;5112;Ran‚rou Ferlo;Houdalaye;-13,96048;15,29955;0
3377;Matam_BSC;M-MT012;M-MT012_6;608030050151126;Ranerou01;Matam;GSM;5112;Ran‚rou Ferlo;Houdalaye;-13,96048;15,29955;240
3378;Matam_BSC;M-MT013;M-MT013_1;608030050151131;Kodiolele;Matam;GSM;5113;Ran‚rou Ferlo;Houdalaye;-14,20528;15,18808;75
3379;Matam_BSC;M-MT013;M-MT013_2;608030050151132;Kodiolele;Matam;GSM;5113;Ran‚rou Ferlo;Houdalaye;-14,20528;15,18808;285
3380;Matam_BSC;M-MT014;M-MT014_1;608030050151141;Yunufere;Matam;GSM;5114;Ran‚rou Ferlo;Houdalaye;-14,45839;15,268;110
3381;Matam_BSC;M-MT014;M-MT014_2;608030050151142;Yunufere;Matam;GSM;5114;Ran‚rou Ferlo;Houdalaye;-14,45839;15,268;280
3382;Matam_BSC;M-MT014;M-MT014_5;608030050151145;Yunufere;Matam;GSM;5114;Ran‚rou Ferlo;Houdalaye;-14,45839;15,268;280
3383;Matam_BSC;M-MT015;M-MT015_1;608030050151151;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;0
3384;Matam_BSC;M-MT015;M-MT015_2;608030050151152;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;180
3385;Matam_BSC;M-MT015;M-MT015_3;608030050151153;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;280
3386;Matam_BSC;M-MT015;M-MT015_4;608030050151154;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;0
3387;Matam_BSC;M-MT015;M-MT015_5;608030050151155;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;180
3388;Matam_BSC;M-MT015;M-MT015_6;608030050151156;Kanel;Matam;GSM;5115;Kanel;Ouro Sidy;-13,18158;15,48608;280
3389;Matam_BSC;M-MT016;M-MT016_1;608030050151161;Sinthiou Bammambe;Matam;GSM;5116;Kanel;Ndendory;-13,12886;15,36528;100
3390;Matam_BSC;M-MT016;M-MT016_2;608030050151162;Sinthiou Bammambe;Matam;GSM;5116;Kanel;Ndendory;-13,12886;15,36528;330
3391;Matam_BSC;M-MT016;M-MT016_4;608030050151164;Sinthiou Bammambe;Matam;GSM;5116;Kanel;Ndendory;-13,12886;15,36528;100
3392;Matam_BSC;M-MT016;M-MT016_5;608030050151165;Sinthiou Bammambe;Matam;GSM;5116;Kanel;Ndendory;-13,12886;15,36528;330
3393;Matam_BSC;M-MT017;M-MT017_1;608030050151171;Semme;Matam;GSM;5117;Kanel;Aoure;-12,94014;15,20279;190
3394;Matam_BSC;M-MT017;M-MT017_2;608030050151172;Semme;Matam;GSM;5117;Kanel;Aoure;-12,94014;15,20279;350
3395;Matam_BSC;M-MT017;M-MT017_4;608030050151174;Semme;Matam;GSM;5117;Kanel;Aoure;-12,94014;15,20279;190
3396;Matam_BSC;M-MT017;M-MT017_5;608030050151175;Semme;Matam;GSM;5117;Kanel;Aoure;-12,94014;15,20279;350
3397;Matam_BSC;M-MT018;M-MT018_1;608030050151181;Bokeladji;Matam;GSM;5118;Kanel;Bokiladji;-12,74455;15,05409;115
3398;Matam_BSC;M-MT018;M-MT018_2;608030050151182;Bokeladji;Matam;GSM;5118;Kanel;Bokiladji;-12,74455;15,05409;315
3399;Matam_BSC;M-MT018;M-MT018_4;608030050151184;Bokeladji;Matam;GSM;5118;Kanel;Bokiladji;-12,74455;15,05409;115
3400;Matam_BSC;M-MT018;M-MT018_5;608030050151185;Bokeladji;Matam;GSM;5118;Kanel;Bokiladji;-12,74455;15,05409;315
3401;Matam_BSC;M-MT019;M-MT019_1;608030050151191;Tourime;Tambacounda;GSM;5119;Bakel;Moudery;-12,52339;14,90741;135
3402;Matam_BSC;M-MT019;M-MT019_2;608030050151192;Tourime;Tambacounda;GSM;5119;Bakel;Moudery;-12,52339;14,90741;310
3403;Matam_BSC;M-MT019;M-MT019_4;608030050151194;Tourime;Tambacounda;GSM;5119;Bakel;Moudery;-12,52339;14,90741;135
3404;Matam_BSC;M-MT019;M-MT019_5;608030050151195;Tourime;Tambacounda;GSM;5119;Bakel;Moudery;-12,52339;14,90741;310
3405;Matam_BSC;M-MT020;M-MT020_1;608030050151201;Bema;Tambacounda;GSM;5120;Bakel;Gabou;-12,4476;14,81711;140
3406;Matam_BSC;M-MT020;M-MT020_2;608030050151202;Bema;Tambacounda;GSM;5120;Bakel;Gabou;-12,4476;14,81711;330
3407;Matam_BSC;M-MT020;M-MT020_4;608030050151204;Bema;Tambacounda;GSM;5120;Bakel;Gabou;-12,4476;14,81711;140
3408;Matam_BSC;M-MT021;M-MT021_1;608030050151211;Gabou;Tambacounda;GSM;5121;Bakel;Gabou;-12,41066;14,72131;150
3409;Matam_BSC;M-MT021;M-MT021_2;608030050151212;Gabou;Tambacounda;GSM;5121;Bakel;Gabou;-12,41066;14,72131;340
3410;Matam_BSC;M-MT021;M-MT021_4;608030050151214;Gabou;Tambacounda;GSM;5121;Bakel;Gabou;-12,41066;14,72131;150
3411;Matam_BSC;M-MT021;M-MT021_5;608030050151215;Gabou;Tambacounda;GSM;5121;Bakel;Gabou;-12,41066;14,72131;340
3412;Matam_BSC;M-MT022;M-MT022_1;608030050151221;Daharatou;Tambacounda;GSM;5122;Bakel;Bele;-12,30564;14,59944;140
3413;Matam_BSC;M-MT022;M-MT022_2;608030050151222;Daharatou;Tambacounda;GSM;5122;Bakel;Bele;-12,30564;14,59944;330
3414;Matam_BSC;M-MT023;M-MT023_1;608030050151231;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;340
3415;Matam_BSC;M-MT023;M-MT023_2;608030050151232;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;55
3416;Matam_BSC;M-MT023;M-MT023_3;608030050151233;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;240
3417;Matam_BSC;M-MT023;M-MT023_4;608030050151234;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;340
3418;Matam_BSC;M-MT023;M-MT023_5;608030050151235;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;55
3419;Matam_BSC;M-MT023;M-MT023_6;608030050151236;Ourossogui;Matam;GSM;5123;Matam;Ogo;-13,322624;15,605448;240
3420;Dakar_RNC;W-MT023;W-MT023-1;608030300908231;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;340
3421;Dakar_RNC;W-MT023;W-MT023-2;608030300908232;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;55
3422;Dakar_RNC;W-MT023;W-MT023-3;608030300908233;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;240
3423;Dakar_RNC;W-MT023;W-MT023-4;608030300908234;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;340
3424;Dakar_RNC;W-MT023;W-MT023-5;608030300908235;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;55
3425;Dakar_RNC;W-MT023;W-MT023-6;608030300908236;Ourossogui;Matam;WCDMA;0823;Matam;Ogo;-13,322624;15,605448;240
3426;Matam_BSC;M-MT024;M-MT024_1;608030050151241;Thilogne;Matam;GSM;5124;Matam;Dabia Obedji;-13,5987;15,963;0
3427;Matam_BSC;M-MT024;M-MT024_2;608030050151242;Thilogne;Matam;GSM;5124;Matam;Dabia Obedji;-13,5987;15,963;120
3428;Matam_BSC;M-MT024;M-MT024_3;608030050151243;Thilogne;Matam;GSM;5124;Matam;Dabia Obedji;-13,5987;15,963;240
3429;Matam_BSC;M-MT024;M-MT024_4;608030050151244;Thilogne;Matam;GSM;5124;Matam;Dabia Obedji;-13,5987;15,963;0
3430;Matam_BSC;M-MT024;M-MT024_6;608030050151246;Thilogne;Matam;GSM;5124;Matam;Dabia Obedji;-13,5987;15,963;240
3431;Matam_BSC;M-MT025;M-MT025_1;608030050151251;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;350
3432;Matam_BSC;M-MT025;M-MT025_2;608030050151252;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;170
3433;Matam_BSC;M-MT025;M-MT025_3;608030050151253;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;250
3434;Matam_BSC;M-MT025;M-MT025_4;608030050151254;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;350
3435;Matam_BSC;M-MT025;M-MT025_5;608030050151255;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;170
3436;Matam_BSC;M-MT025;M-MT025_6;608030050151256;Matam Gouvernance;Matam;GSM;5125;Matam;Ogo;-13,2542;15,6557;250
3437;Dakar_RNC;W-MT025;W-MT025-1;608030300908251;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;350
3438;Dakar_RNC;W-MT025;W-MT025-2;608030300908252;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;170
3439;Dakar_RNC;W-MT025;W-MT025-3;608030300908253;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;250
3440;Dakar_RNC;W-MT025;W-MT025-4;608030300908254;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;350
3441;Dakar_RNC;W-MT025;W-MT025-5;608030300908255;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;170
3442;Dakar_RNC;W-MT025;W-MT025-6;608030300908256;Matam Gouvernance;Matam;WCDMA;0825;Matam;Ogo;-13,2542;15,6557;250
3443;Matam_BSC;M-MT026;M-MT026_1;608030050151261;Babangol;Matam;GSM;5126;Kanel;Bokiladji;-12,734368;14,976592;0
3444;Matam_BSC;M-MT026;M-MT026_2;608030050151262;Babangol;Matam;GSM;5126;Kanel;Bokiladji;-12,734368;14,976592;120
3445;Matam_BSC;M-MT026;M-MT026_3;608030050151263;Babangol;Matam;GSM;5126;Kanel;Bokiladji;-12,734368;14,976592;240
3446;Matam_BSC;M-MT027;M-MT027_1;608030050151271;Waounde;Matam;GSM;5127;Kanel;Orkadiere;-12,868315;15,266713;0
3447;Matam_BSC;M-MT027;M-MT027_2;608030050151272;Waounde;Matam;GSM;5127;Kanel;Orkadiere;-12,868315;15,266713;120
3448;Matam_BSC;M-MT027;M-MT027_3;608030050151273;Waounde;Matam;GSM;5127;Kanel;Orkadiere;-12,868315;15,266713;240
3449;Matam_BSC;M-MT027;M-MT027_5;608030050151275;Waounde;Matam;GSM;5127;Kanel;Orkadiere;-12,868315;15,266713;120
3450;Matam_BSC;M-MT028;M-MT028_1;608030050151281;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;0
3451;Matam_BSC;M-MT028;M-MT028_2;608030050151282;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;120
3452;Matam_BSC;M-MT028;M-MT028_3;608030050151283;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;240
3453;Matam_BSC;M-MT028;M-MT028_4;608030050151284;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;0
3454;Matam_BSC;M-MT028;M-MT028_5;608030050151285;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;120
3455;Matam_BSC;M-MT028;M-MT028_6;608030050151286;Galoya;Saint-Louis;GSM;5128;Podor;Mbolo Birane;-13,855147;16,073614;240
3456;Matam_BSC;M-MT029;M-MT029_1;608030050151291;Kaskas;Saint-Louis;GSM;5129;Podor;Medina Ndiathbe;-14,056612;16,38321;0
3457;Matam_BSC;M-MT029;M-MT029_2;608030050151292;Kaskas;Saint-Louis;GSM;5129;Podor;Medina Ndiathbe;-14,056612;16,38321;120
3458;Matam_BSC;M-MT029;M-MT029_3;608030050151293;Kaskas;Saint-Louis;GSM;5129;Podor;Medina Ndiathbe;-14,056612;16,38321;240
3459;Matam_BSC;M-MT030;M-MT030_1;608030050151301;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;35
3460;Matam_BSC;M-MT030;M-MT030_2;608030050151302;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;105
3461;Matam_BSC;M-MT030;M-MT030_3;608030050151303;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;220
3462;Matam_BSC;M-MT030;M-MT030_4;608030050151304;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;35
3463;Matam_BSC;M-MT030;M-MT030_5;608030050151305;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;105
3464;Matam_BSC;M-MT030;M-MT030_6;608030050151306;Denthiadi;Matam;GSM;5130;Matam;Ogo;-13,402736;15,525728;220
3465;Matam_BSC;M-MT031;M-MT031_1;608030050151311;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;30
3466;Matam_BSC;M-MT031;M-MT031_2;608030050151312;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;110
3467;Matam_BSC;M-MT031;M-MT031_3;608030050151313;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;200
3468;Matam_BSC;M-MT031;M-MT031_4;608030050151314;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;30
3469;Matam_BSC;M-MT031;M-MT031_5;608030050151315;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;110
3470;Matam_BSC;M-MT031;M-MT031_6;608030050151316;Sinthian, matam;Matam;GSM;5131;Matam;Ogo;-13,26702005;15,51056593;200
3471;Matam_BSC;M-MT034;M-MT034_1;608030050151341;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;355
3472;Matam_BSC;M-MT034;M-MT034_2;608030050151342;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;135
3473;Matam_BSC;M-MT034;M-MT034_3;608030050151343;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;235
3474;Matam_BSC;M-MT034;M-MT034_4;608030050151344;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;355
3475;Matam_BSC;M-MT034;M-MT034_5;608030050151345;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;135
3476;Matam_BSC;M-MT034;M-MT034_6;608030050151346;Bakel;Tambacounda;GSM;5134;Bakel;Moudery;-12,4577;14,9042;235
3477;St Louis_BSC;S-SL001;S-SL001_1;608030030130011;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;0
3478;St Louis_BSC;S-SL001;S-SL001_2;608030030130012;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;95
3479;St Louis_BSC;S-SL001;S-SL001_3;608030030130013;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;185
3480;St Louis_BSC;S-SL001;S-SL001_4;608030030130014;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;0
3481;St Louis_BSC;S-SL001;S-SL001_5;608030030130015;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;95
3482;St Louis_BSC;S-SL001;S-SL001_6;608030030130016;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;GSM;3001;Saint-Louis;Gandon;-16,50645;16,04381;185
3483;Dakar_RNC;W-SL001;W-SL001-1;608030300830011;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;5
3484;Dakar_RNC;W-SL001;W-SL001-2;608030300830012;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;90
3485;Dakar_RNC;W-SL001;W-SL001-3;608030300830013;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;175
3486;Dakar_RNC;W-SL001;W-SL001-4;608030300830014;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;5
3487;Dakar_RNC;W-SL001;W-SL001-5;608030300830015;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;90
3488;Dakar_RNC;W-SL001;W-SL001-6;608030300830016;st-louis gox mbacke 610 chez alioune ndiaye pecheur;Saint-Louis;WCDMA;3001;Saint-Louis;Gandon;-16,50645;16,04381;175
3489;St Louis_BSC;S-SL002;S-SL002_1;608030030130021;ST-louis pape makhsind diop 16, rue chassagnol sud;Saint-Louis;GSM;3002;Saint-Louis;Gandon;-16,50622;16,02373;0
3490;St Louis_BSC;S-SL002;S-SL002_2;608030030130022;ST-louis pape makhsind diop 16, rue chassagnol sud;Saint-Louis;GSM;3002;Saint-Louis;Gandon;-16,50622;16,02373;80
3491;St Louis_BSC;S-SL002;S-SL002_3;608030030130023;ST-louis pape makhsind diop 16, rue chassagnol sud;Saint-Louis;GSM;3002;Saint-Louis;Gandon;-16,50622;16,02373;240
